id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt2913050,Yesli eto sluchitsya s toboi,Yesli eto sluchitsya s toboi,1973,65,"Family,Fantasy,War",6.1,10,actor,Yuriy Semyonovich the teacher,Vladlen Paulus,1928,1979,actor,"tt0128518,tt0057520,tt0078655,tt0079579"
tt2914740,Deep Dark,Deep Dark,2015,79,"Fantasy,Horror",5.0,2508,actress,Devora,Anne Sorce,\N,\N,actress,"tt2914740,tt3876904,tt2305051"
tt2916954,Once Is Enough,Once Is Enough,2013,95,"Comedy,Drama,Fantasy",8.8,18,actor,Tony,Grey Acuna,\N,\N,"actor,producer,writer","tt3560084,tt1378167,tt1064899,tt8873996"
tt2917290,Faith Street Corner Tavern,Faith Street Corner Tavern,2013,75,"Drama,Fantasy,Music",7.1,22,actor,The Judge,Jon Durot,\N,\N,actor,tt2917290
tt2923936,Death Factory,Death Factory,2014,80,"Fantasy,Horror,Thriller",3.3,663,actor,JB,Semi Anthony,\N,\N,"actor,producer,miscellaneous","tt2923936,tt4518962,tt1818606,tt0261123"
tt2926068,Manam,Manam,2014,163,"Comedy,Drama,Fantasy",8.0,11043,actor,NagarjunaRadha Mohan,Naga Chaitanya Akkineni,1986,\N,actor,"tt1602585,tt10028196,tt2926068,tt1869226"
tt2933002,Madhuram,Madhuram,2014,63,"Drama,Fantasy,Romance",8.0,367,actor,\N,Vinay Addandi,\N,\N,actor,tt2933002
tt2934644,Kangal Malsat,Kangal Malsat,2013,113,Fantasy,7.4,74,actor,Bhodi,Kaushik Ganguly,1968,\N,"actor,director,writer","tt7808072,tt10294858,tt5716302,tt6361260"
tt2934972,Xiao Xia Long Juan Feng,Xiao Xia Long Juan Feng,1989,88,"Adventure,Fantasy",6.0,12,actor,\N,Jack Long,\N,\N,"actor,stunts","tt0188764,tt0066587,tt0085841,tt0199828"
tt2937366,Little Evil,Little Evil,2017,94,"Comedy,Fantasy,Horror",5.7,21848,actor,Lucas,Owen Atlas,\N,\N,"actor,stunts","tt2937366,tt4591680,tt7158020,tt6247676"
tt2943990,Hellhounds,Hellhounds,2013,73,"Adventure,Drama,Fantasy",7.2,38,actor,Ed Thornton,Sonny Burnette,\N,\N,"actor,writer,composer","tt3122952,tt2943990,tt1721688,tt10958102"
tt2945380,Handy,Handy,2013,83,"Adventure,Comedy,Fantasy",7.2,44,actor,Pizza owner,Alessandro Bianchi,\N,\N,actor,"tt2065882,tt6422070,tt3317036,tt1532538"
tt2946582,Barbie Mariposa and The Fairy Princess,Barbie Mariposa and the Fairy Princess,2013,79,"Animation,Family,Fantasy",6.1,1350,actress,Mariposa,Kelly Sheridan,1977,\N,"actress,soundtrack","tt1751105,tt0290223,tt0288441,tt1700841"
tt2947308,To Here Knows When,To Here Knows When,2013,85,"Fantasy,Mystery",5.4,26,actress,Sarah,Hanna Stanbridge,\N,\N,actress,"tt0338653,tt1396219,tt3148348"
tt2947404,HSP: There Is No Escape from the Terrors of the Mind,HSP: There Is No Escape from the Terrors of the Mind,2013,120,"Fantasy,Horror,Mystery",7.5,12,actor,\N,Hatem Said al Jaradi,\N,\N,actor,tt2947404
tt2950996,Throwback,Throwback,2015,93,"Action,Adventure,Fantasy",3.7,397,actor,Jack,Shawn Brack,\N,\N,"producer,actor,special_effects","tt12892624,tt6131562,tt11473726,tt2950996"
tt2952076,Kamen Rider Wizard in Magic Land,Gekijôban kamen raidâ Wizâdo in majikku rando,2013,62,"Action,Adventure,Fantasy",7.2,82,actor,Haruto SoumaKamen Rider Wizard,Shun'ya Shiraishi,1990,\N,actor,"tt2952076,tt2632184,tt2238472,tt2519428"
tt2954158,Cool Gel Attacks,Kra Deub,2010,85,"Comedy,Fantasy,Horror",5.3,120,actress,Peak,Pattarasaya Kreuasuwansri,\N,\N,actress,"tt6453014,tt16624204,tt21304904,tt2603308"
tt2959536,Apparition,Apparition,2015,100,"Fantasy,Horror,Thriller",4.0,623,actor,Grooms College Friend,Jarett Armstrong,1980,\N,actor,"tt2959536,tt13352436,tt0449999"
tt2961118,Little Superman,Little Superman,2014,120,Fantasy,3.9,44,actress,\N,Nayanthara,\N,\N,actress,"tt1863342,tt6326420,tt2961118,tt1472176"
tt2966728,Enemy Empire,Enemy Empire,2013,97,"Adventure,Fantasy,Sci-Fi",3.0,176,actor,Tut,Andre Hall,\N,\N,actor,"tt2334637,tt3354720,tt5325452,tt6217804"
tt2968136,Faraday,Faraday,2013,82,"Comedy,Fantasy,Horror",4.1,235,actress,Pati,Diana Gómez,1989,\N,actress,"tt0445691,tt6468322,tt14599306,tt9731288"
tt2970646,Vengeance,Vengeance,2013,85,"Crime,Drama,Fantasy",5.9,17,actress,Patricia,Anna Russell,\N,\N,"actress,writer,producer","tt7137130,tt6539402,tt10509280,tt10431668"
tt2976766,Beta,Beta,2017,84,"Adventure,Fantasy,Romance",6.2,67,actor,Jake Plissken,Evan Gamble,\N,\N,"actor,writer,producer","tt2179136,tt3743822,tt3729898,tt1405406"
tt2979682,For the Blinds,For the Blinds,2014,90,"Adventure,Fantasy,Sci-Fi",6.4,17,actor,Security Guard,Ozan Adam,\N,\N,"writer,director,cinematographer","tt1358515,tt1503013,tt2979682"
tt2983564,The Garden of Sinners: Future Gospel,Kara no kyoukai: Mirai fukuin,2013,90,"Animation,Drama,Fantasy",7.2,824,actress,Shiki Ryougi,Maaya Sakamoto,1980,\N,"actress,soundtrack,music_department","tt0385700,tt0270933,tt1155650,tt1233474"
tt2989650,Sayang disayang,Sayang disayang,2013,80,"Drama,Family,Fantasy",5.1,20,actress,Siti,Asnida Daud,\N,\N,actress,tt2989650
tt2991584,Sequela,Sequela,2015,97,"Fantasy,Mystery",6.0,72,actor,Photographer,Arman Ghafouri,\N,\N,"actor,art_department,camera_department","tt2991584,tt1914220"
tt2994288,Third Stone from the Sun,Third Stone from the Sun,1995,90,Fantasy,6.3,41,actress,The Varua,Linda Hunt,1945,\N,"actress,soundtrack","tt0086617,tt0114148,tt0099938,tt0090022"
tt2995952,Chandra,Chandra,2013,117,"Fantasy,Musical,Romance",5.4,81,actor,\N,Ganesh Venkatraman,\N,\N,actor,"tt5959700,tt1851988,tt4987556,tt1417299"
tt2997728,Atomic Kingdom: Revolution,Atomic Kingdom: Revolution,2013,60,"Action,Fantasy",8.1,16,actor,Rufus Luther,Peter Moalaeua,\N,\N,"actor,producer,transportation_department","tt3004008,tt1857867,tt2904444,tt2201126"
tt2998464,Érase una vez en Buenos Aires,Érase una vez en Buenos Aires,2016,\N,"Comedy,Fantasy,Romance",6.0,21,actor,Erik,Darío Barassi,\N,\N,actor,"tt3702520,tt6749072,tt5615072,tt2998464"
tt3004644,Amy and Sophia,Amy and Sophia,2017,\N,"Drama,Fantasy",8.5,16,actor,Jim,Julian Glover,1935,\N,"actor,soundtrack","tt0080684,tt0082398,tt0332452,tt0097576"
tt3007132,Daylight's End,Daylight's End,2016,105,"Action,Fantasy,Horror",5.4,5735,actor,Chris,Hakeem Kae-Kazim,1962,\N,"actor,producer,director","tt0395169,tt0449088,tt1220198,tt5034838"
tt3007308,Evil Women Movies,Evil Women Movies,2013,\N,"Drama,Fantasy,Horror",7.6,34,actress,\N,Sandra-Jessica Couturier,1976,\N,"actress,miscellaneous","tt3007308,tt2717486,tt1848799,tt0417751"
tt3007542,A Maldição do Sanguanel,A Maldição do Sanguanel,2014,71,"Comedy,Fantasy,Horror",6.2,10,actress,Scary Old Lady,Oldina Cerutti Do Monte,\N,\N,actress,"tt0114212,tt2760214,tt4666242,tt3007542"
tt3010990,Extirpator of Idolatries,Extirpador de Idolatrías,2014,86,"Drama,Fantasy,Mystery",6.7,28,actor,Police detective Waldo MamaniMythical creature,Oswaldo Salas,1962,\N,"actor,miscellaneous,producer","tt5832738,tt3010990,tt8821032,tt2439190"
tt3012528,Mystic Blade,Mystic Blade,2014,80,"Action,Drama,Fantasy",2.5,205,actor,Sam,Don Ferguson,\N,\N,"actor,stunts,writer","tt0370032,tt0427954,tt3012528,tt0368909"
tt3013544,Sheherazade,Sheherazade,2011,81,"Documentary,Drama,Fantasy",9.0,26,actor,\N,Nacer Khemir,1950,\N,"director,writer,producer","tt6118442,tt0395461,tt0086934,tt0101600"
tt3021010,Shui yue shi san dao,Shui yue shi san dao,1982,91,"Adventure,Fantasy",4.8,36,actor,Eagle,Ho Tien,\N,\N,"actor,production_manager","tt3149610,tt1534396,tt1351789,tt14247006"
tt3022458,The Shamer's Daughter,Skammerens datter,2015,96,"Adventure,Drama,Fantasy",6.0,3926,actor,Hannes,Roland Møller,1972,\N,"actor,writer,producer","tt1590193,tt5758778,tt2406566,tt3841424"
tt3025068,Eryka's Eyes,Eryka's Eyes,2014,95,"Drama,Fantasy,Romance",7.8,12,actor,David,Fernando Tielve,1986,\N,"actor,soundtrack,stunts","tt0455957,tt0457430,tt0256009,tt0437359"
tt3026102,Phantasmagoria,Phantasmagoria,2014,80,"Fantasy,Horror,Mystery",3.3,134,actress,Marilyn (segment \Diabolique\),Maya Dolan,\N,\N,actress,tt3026102
tt3028180,Pain,Pain,2014,\N,"Fantasy,Horror,Thriller",5.5,14,actor,Inquisitor,Jake McLaughlin,1982,\N,actor,"tt1615065,tt0478134,tt0970416,tt1291584"
tt3030962,Devotion,Debosyon,2013,82,"Drama,Fantasy",7.5,27,actress,\N,Ramona Rañeses,\N,\N,actress,tt3030962
tt3031914,The Last Incubus,Ultimul Zburãtor,2014,111,"Fantasy,Romance",5.8,83,actor,Manolica,Constantin Cojocaru,\N,\N,"actor,producer","tt5131472,tt0181329,tt0446815,tt4936450"
tt3038052,Little from the Fish Shop,Malá z rybárny,2015,72,"Animation,Drama,Fantasy",6.9,98,actress,\N,Nina Divísková,1936,2021,actress,"tt0090271,tt0408120,tt1741649,tt0124012"
tt3044650,Heart of Stone,Das kalte Herz,2016,119,"Adventure,Drama,Fantasy",6.1,631,actor,Holländer-Michel,Moritz Bleibtreu,1971,\N,"actor,producer,director","tt0250258,tt0119472,tt0130827,tt0177858"
tt3052110,"Oh, My God!","Oh, My God!",2013,92,"Comedy,Fantasy,Musical",8.8,10,actor,\N,Shirô Tsubuyaki,1971,\N,actor,"tt0337830,tt1788390,tt3052110,tt0303558"
tt3056704,My Love Awaits Me by the Sea,Habibi bistanan and al bahar,2013,80,"Biography,Documentary,Fantasy",7.6,54,actor,\N,Muhannad Halawani,\N,\N,"art_department,production_manager,miscellaneous","tt1255953,tt0977855,tt1709143,tt4429074"
tt3060244,Three Brothers,Tri bratri,2014,90,"Comedy,Family,Fantasy",5.6,417,actor,Pepa,Vojtech Dyk,1985,\N,"actor,soundtrack,writer","tt1389639,tt0479117,tt7091504"
tt3060862,Ra,Ra,2014,\N,"Fantasy,Thriller",5.4,114,actor,Ajay,Ashraf,\N,\N,"actor,writer",tt3060862
tt3061534,Mara and the Firebringer,Mara und der Feuerbringer,2015,90,"Drama,Fantasy",5.8,666,actor,Professor Weissinger,Jan Josef Liefers,1964,\N,"actor,director,soundtrack","tt0806910,tt0765432,tt0119472,tt2575380"
tt3066886,The Amazing Wiplala,Wiplala,2014,100,"Adventure,Family,Fantasy",6.0,795,actress,Nella Della,Kee Ketelaar,\N,\N,actress,"tt2605514,tt1954407,tt5544138,tt3066886"
tt3070936,Shrek the Musical,Shrek the Musical,2013,130,"Comedy,Family,Fantasy",6.9,3861,actor,Shrek,Brian d'Arcy James,1968,\N,"actor,soundtrack,producer","tt3581652,tt3070936,tt1895587,tt1720616"
tt3072668,Unlucky Charms,Unlucky Charms,2013,71,"Fantasy,Horror",3.7,417,actress,Audrey,Tiffany Thornton,1986,\N,"actress,writer,soundtrack","tt1222818,tt1934818,tt4151654,tt1252374"
tt3074118,Christmas Tears,Christmas Tears,2014,77,"Drama,Family,Fantasy",7.3,12,actress,Parranderos 2,Jonni Albetta,\N,\N,actress,tt3074118
tt3076948,Flying Pig in Revenge Is a Hoof,Flygande Grisen i Hämnden är ett klövdjur,2013,73,"Adventure,Comedy,Fantasy",7.8,30,actor,Elev,Matilda Appelqvist,\N,\N,actor,tt3076948
tt3079634,Sembunyi: Amukan Azazil,Sembunyi: Amukan Azazil,2013,93,"Fantasy,Horror,Thriller",7.0,61,actor,Atan,Sharnaaz Ahmad,\N,\N,actor,"tt2981714,tt8252792,tt1932702,tt22334608"
tt3085500,Ninja Apocalypse,Ninja Apocalypse,2014,84,"Action,Fantasy,Horror",3.2,934,actor,Hiroshi,Ernie Reyes Jr.,1972,\N,"actor,producer,stunts","tt0367882,tt0327850,tt0089893,tt0103060"
tt3096088,"Hope God Loves You, Mom",Moga Bunda Disayang Allah,2013,120,"Adventure,Drama,Fantasy",7.0,37,actor,Karang,Fedi Nuril,1982,\N,"actor,producer","tt14793910,tt4231466,tt10090058,tt6421380"
tt3097622,Patterson's Wager,Patterson's Wager,2015,85,"Drama,Fantasy,Romance",7.6,74,actress,Otter,Michelle Creber,1999,\N,"actress,soundtrack,writer","tt2795864,tt1765510,tt0460681,tt1751105"
tt3097934,Cheeseballs,Cheeseballs,2014,87,"Comedy,Fantasy,Horror",8.2,8,actor,Barney,Kenneth Andrews,\N,\N,"actor,camera_department,producer","tt18962998,tt2015324,tt2028485,tt5594300"
tt3098782,Pautina,Pautina,1992,\N,"Drama,Fantasy,Horror",5.6,12,actress,\N,Valentina Gubskaya,\N,\N,actress,"tt0078673,tt0076562,tt0315234,tt3136224"
tt3101100,"Go, Stop, Murder","Go, Stop, Murder",2013,100,"Drama,Fantasy,Sci-Fi",5.8,16,actor,Sang-yi,Seung-Jun Lee,\N,\N,actor,"tt8236556,tt15488838,tt3101100,tt14979052"
tt3103620,The Green Fairy,The Green Fairy,2016,90,"Documentary,Fantasy,History",5.0,209,actress,Green Fairy,Mindy Robinson,1980,\N,"actress,writer,stunts","tt3295354,tt4687276,tt4519400,tt2401129"
tt3104324,Huldra: Lady of the Forest,Huldra: Lady of the Forest,2016,110,"Drama,Fantasy,Thriller",7.0,70,actor,Harald (old),Hans Müller,\N,\N,"actor,producer","tt6782146,tt3104324,tt1593584"
tt3105652,Los resucitados,Los resucitados,2017,70,"Fantasy,Horror",3.4,36,actor,Padre FuentesGeneral Fuentes,Antonio Mayans,1939,\N,"actor,production_manager,writer","tt0086020,tt3185692,tt0086428,tt2306814"
tt3107246,Irandam Ulagam,Irandam Ulagam,2013,158,"Action,Fantasy,Romance",5.8,1327,actor,Venky,Venkatesh Harinathan,\N,\N,"producer,actor","tt8737004,tt8737164,tt3107246,tt6001878"
tt3107252,Under ConTroll,Trolls World,2019,92,"Comedy,Fantasy,Horror",3.6,175,actress,Helga Wolf,Katy Karrenbauer,1962,\N,"actress,soundtrack,writer","tt6461676,tt0108979,tt0144050,tt1371111"
tt3111516,The Convent,The Convent,2018,81,"Fantasy,Horror",4.1,1502,actress,Persephone,Hannah Arterton,1989,\N,"actress,director,writer","tt2107861,tt8291284,tt4370528,tt7902072"
tt3113620,Terrorism Considered as One of the Fine Arts,Terrorism Considered as One of the Fine Arts,2009,155,"Crime,Drama,Fantasy",7.5,14,actress,\N,Samantha Berger,\N,\N,actress,tt3113620
tt3114166,The Declassified,The Declassified,2014,\N,"Action,Comedy,Fantasy",7.3,109,actress,Scarlett,Erin Breen,\N,\N,"actress,producer","tt3114166,tt2072939,tt5015260,tt1536112"
tt3115846,To Tokyo,To Tokyo,2018,75,"Drama,Fantasy,Horror",4.2,95,actor,Step-Father,Robert Smith,\N,\N,,\N
tt3117746,The Snow Queen,The Snow Queen,2013,90,"Action,Adventure,Fantasy",2.3,241,actress,Annika Hansen,Aurelia Scheppers,1988,\N,"actress,miscellaneous","tt2015261,tt1416765,tt3745840,tt0472954"
tt3118968,The Last One,The Last One,2018,85,"Action,Adventure,Fantasy",6.9,33,actress,Rachel,Kim Santiago,\N,\N,actress,"tt3157626,tt3118968"
tt3120314,Shark Exorcist,Shark Exorcist,2015,71,"Action,Fantasy,Horror",1.3,1689,actress,Nancy Chase,Roni Jonah,1981,\N,"actress,director,writer","tt1296163,tt3857092,tt3691474,tt2361551"
tt3120962,#5,#5,2013,68,"Biography,Comedy,Fantasy",6.1,13,actor,Ricky Bardy,Ricky Bardy,\N,\N,"producer,director,editor","tt2510822,tt3120962,tt2654290,tt3647764"
tt3121042,Ningen,Ningen,2013,104,"Drama,Fantasy",6.9,46,actress,\N,Megumi Ayukawa,\N,\N,actress,tt3121042
tt3121574,Go in the Wilderness,Go in the Wilderness,2013,61,"Drama,Fantasy",7.5,17,actress,Eve,Julie Johnson,\N,\N,actress,"tt0808013,tt1126590,tt13174750,tt0118480"
tt3122436,The Secret Path,The Secret Path,2014,77,"Fantasy,Mystery,Romance",3.2,153,actor,Thomas,Miguel Campbell-Lewis,\N,\N,actor,"tt3122436,tt4613300"
tt3126460,The Boy with the Golden Pants,Pojken med guldbyxorna,2014,99,"Adventure,Family,Fantasy",5.4,782,actor,Mats,Lukas Holgersson,\N,\N,actor,"tt4243172,tt0907683,tt3126460,tt4397382"
tt3126708,The Enemy,The Enemy,1974,67,"Drama,Fantasy",5.2,10,actor,\N,Ed Krieger,1947,2020,"actor,camera_department","tt0089907,tt0105934,tt0094631,tt0099253"
tt3127794,Anselmi: The Young Werewolf,Anselmi - nuori ihmissusi,2014,80,"Drama,Fantasy,Mystery",5.2,50,actress,Eeva,Liisa Ruuskanen,\N,\N,actress,"tt3127794,tt8385026"
tt3129632,Kataariveera Surasundaraangi,Kataariveera Surasundaraangi,2012,133,"Comedy,Drama,Fantasy",5.5,73,actor,Chitragupta,Doddanna,\N,\N,"actor,music_department","tt6355420,tt14715804,tt0314665,tt8535546"
tt3129706,Color,Color,2013,60,"Drama,Fantasy",8.2,12,actor,John Rumbo The Military Man,Roberto Lombardi,1963,\N,"actor,producer,miscellaneous","tt7577876,tt1844793,tt0949731,tt7144142"
tt3135152,Terror Toons 3,Terror Toons 3,2015,71,"Comedy,Fantasy,Horror",5.2,99,actress,Cindy,Beverly Lynne,1973,\N,"actress,producer,writer","tt1132587,tt0933342,tt2613348,tt0301393"
tt3136146,Midnight Delight,Midnight Delight,2016,85,"Animation,Comedy,Fantasy",6.7,61,actress,\N,Maggie Alexander,\N,\N,"actress,producer","tt11865814,tt8979762,tt3136146,tt6888362"
tt3138104,The Hungover Games,The Hungover Games,2014,85,"Adventure,Comedy,Fantasy",3.5,15774,actor,Ed,Ben Begley,\N,\N,"actor,producer,writer","tt2211129,tt7772588,tt4483220,tt10323338"
tt3139630,The Thorn of the Rose,O Espinho Da Rosa,2013,97,"Drama,Fantasy",7.1,31,actor,Sr. Nancassa,Daniel Martinho,1962,\N,actor,"tt0495660,tt13745580,tt2749334,tt1138474"
tt3143410,Ein Abend Ewigkeit,Ein Abend Ewigkeit,2016,85,"Drama,Fantasy,Romance",6.1,16,actor,Wirt,Carsten Faseler,\N,\N,actor,"tt4848270,tt3143410,tt2123243,tt3189862"
tt3144780,Sleepwalkers,Sleepwalkers,2016,91,"Comedy,Drama,Fantasy",6.3,90,actor,Ben,Jeff Ronan,\N,\N,actor,"tt2773418,tt3144780,tt4849506,tt2188717"
tt3147070,New Comic Day,New Comic Day,2016,97,"Animation,Comedy,Fantasy",6.6,19,actor,Jake Sinclair,Taylor Rabow,\N,\N,"director,actor,writer","tt0446788,tt3147070,tt2180420,tt3706086"
tt3155734,Dark Moon Rising,Dark Moon Rising,2015,85,Fantasy,3.6,6728,actor,Sheriff Tom,Billy Blanks,1955,\N,"actor,stunts,miscellaneous","tt0102266,tt0100029,tt0119468,tt0810913"
tt3156654,Andelé vsedního dne,Andelé vsedního dne,2014,97,"Comedy,Drama,Fantasy",5.3,114,actress,angel Ilmuth,Eliska Krenková,1990,\N,"actress,soundtrack","tt7431040,tt10982378,tt8523292,tt14878420"
tt3158830,Elliot,Elliot,2017,\N,"Fantasy,Horror,Sci-Fi",3.7,91,actor,Second Bianca,Rachel Toups,\N,\N,"actor,make_up_department,writer","tt3158830,tt7310130,tt6959258,tt3280570"
tt3159118,Points of View,Points of View,2013,144,"Comedy,Drama,Fantasy",8.0,8,actor,Lieferant (segment \Kolay Gelsin! - Frohes Schaffen\),Serkan Ardic,\N,\N,actor,tt3159118
tt3159412,Prairie Dog,Prairie Dog,2015,94,"Adventure,Drama,Fantasy",4.1,535,actor,Hal Waterston,Sebastian David,\N,\N,actor,tt3159412
tt3160226,Tales of Albion,Tales of Albion,2016,132,"Action,Drama,Fantasy",7.1,17,actor,George,James Abbott,\N,\N,actor,"tt3160226,tt2796042,tt2354479"
tt3161386,A Horse Story,A Horse Story,2016,100,"Family,Fantasy",5.8,103,actor,Bad Guy,Aaron Johnson Araza,\N,\N,"camera_department,actor,stunts","tt6423956,tt6155194,tt14174586,tt7694738"
tt3163844,A Certain Magical Index: The Movie - The Miracle of Endymion,Gekijouban Toaru majutsu no indekkusu: Endyumion no kiseki,2013,90,"Animation,Comedy,Fantasy",6.3,568,actor,Touma Kamijou,Atsushi Abe,1981,\N,"actor,soundtrack","tt4618398,tt5944526,tt1900986,tt1941466"
tt3165264,Altered Perception,Altered Perception,2017,79,"Fantasy,Mystery,Sci-Fi",2.9,217,actor,Walter,Mark Burnham,\N,\N,"actor,producer,executive","tt11252248,tt11755740,tt2166616,tt7012864"
tt3166672,Emmanuelle Through Time: Rod Steele 0014 & Naked Agent 0069,Emmanuelle Through Time: Rod Steele 0014 & Naked Agent 0069,2012,\N,"Action,Fantasy",5.8,52,actress,Gwen,Catherine Annette,\N,\N,"actress,writer,producer","tt1228705,tt1791611,tt1698008,tt1404830"
tt3169148,A Study in Gravity,A Study in Gravity,2013,180,"Drama,Fantasy,Music",8.1,30,actress,Blonde Hair Woman,Lily McAlevey,\N,\N,actress,tt3169148
tt3170624,Clarisse or Something About Us,Clarisse or something about us,2015,84,"Drama,Fantasy,Horror",5.6,130,actor,Joseph,David Wendefilm,\N,\N,actor,"tt10343984,tt3170624,tt13805662,tt2928890"
tt3171764,Killer Mermaid,Mamula,2014,94,"Drama,Fantasy,Horror",4.1,3008,actress,Lucy,Natalie Burn,\N,\N,"actress,producer,writer","tt6443346,tt14121460,tt3852348,tt9534808"
tt3174376,Before I Wake,Before I Wake,2016,97,"Drama,Fantasy,Horror",6.2,47642,actress,Jessie,Kate Bosworth,1983,\N,"actress,producer","tt0348150,tt0335559,tt0300532,tt0478087"
tt3177316,Honeymoon,Honeymoon,2014,87,"Drama,Fantasy,Horror",5.7,26228,actress,Bea,Rose Leslie,1987,\N,actress,"tt0944947,tt3177316,tt1618442,tt4520364"
tt3181962,The Last Shepherd,The Last Shepherd,2015,94,"Adventure,Comedy,Fantasy",8.2,48,actor,Shimi,Uri Lifshitz,\N,\N,"actor,writer","tt6382970,tt3181962,tt4548558,tt6456962"
tt3183660,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,2016,132,"Adventure,Family,Fantasy",7.2,476052,actress,Tina,Katherine Waterston,1980,\N,"actress,producer","tt4123430,tt2316204,tt1791528,tt3183660"
tt3188402,Sphere of Fear,Sphere of Fear,2014,135,"Comedy,Fantasy,Horror",8.2,7,actor,Dylan Davis,Chris Ball Hero,\N,\N,"actor,producer,assistant_director",tt3188402
tt3194622,Magnetic,Magnetic,2015,80,"Adventure,Fantasy,Sci-Fi",5.4,1220,actress,Daughters of Ra cult member (body),Rachel Leah Blumenthal,1985,\N,"actress,soundtrack,miscellaneous","tt4813254,tt14308142,tt2169464,tt3707544"
tt3195054,Field of Dogs,Onirica,2014,101,"Drama,Fantasy",5.6,400,actor,AdamHero,Michael Tatarek,\N,\N,actor,tt3195054
tt3196692,House of VHS,House of VHS,2016,83,"Fantasy,Horror,Mystery",2.5,154,actress,The Italian Girl,Florie Auclerc,\N,\N,"actress,writer","tt2536428,tt5421280,tt4687882,tt4446472"
tt3202200,Bibi & Tina,Bibi & Tina,2014,101,Fantasy,4.7,750,actress,Bibi Blocksberg,Lina Larissa Strahl,1997,\N,"music_artist,actress,soundtrack","tt3202200,tt4997398,tt5950646,tt4008866"
tt3202366,Metamorphoses,Métamorphoses,2014,102,"Drama,Fantasy",5.3,844,actress,Diane,Samantha Avrillaud,\N,\N,actress,"tt3202366,tt0453673"
tt3203616,The Cobbler,The Cobbler,2014,99,"Comedy,Drama,Fantasy",5.8,56873,actor,Leon Ludlow,Method Man,1971,\N,"actor,soundtrack,producer","tt1082886,tt0333766,tt0278488,tt0406438"
tt3203954,The Spiderwebhouse,Im Spinnwebhaus,2015,90,"Drama,Fantasy",6.2,181,actress,Miechen,Helena Pieske,\N,\N,actress,"tt4976588,tt5753856,tt6148324,tt2679042"
tt3204242,Mam diaw hua liam hua laem,Mam diaw hua liam hua laem,2008,108,"Comedy,Family,Fantasy",5.0,31,actress,Fah,Benjawan Artner,\N,\N,actress,"tt3204242,tt14979416,tt0989732,tt8435842"
tt3210710,Western Religion,Western Religion,2015,105,"Adventure,Drama,Fantasy",3.8,244,actor,Salt Peter,Louie Sabatasso,\N,\N,"actor,producer,writer","tt1773836,tt3623470,tt3210710,tt0413356"
tt3219080,El espacio entre las cosas,El espacio entre las cosas,2013,95,"Drama,Fantasy",6.8,16,actor,\N,Ricardo Sandi,\N,\N,actor,tt3219080
tt3219396,101 Secrets,101 Secrets,2015,95,"Adventure,Drama,Fantasy",5.8,13,actress,Boba Tea Princess,Morgan Mishelle Boutilier,\N,\N,actress,"tt1865573,tt3219396,tt2369209,tt2030324"
